id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,Keywords,revenue,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors
1261,5000000,http://www.sonyclassics.com/takeshelter/,tt1675192,en,Take Shelter,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",5.5968599999999995,/jFHe1RSju7m4EyRr7fP7QGq8QpO.jpg,11/25/11,120.0,Released,,Take Shelter,"[{'id': 4917, 'name': 'shelter'}, {'id': 10150, 'name': 'end of the world'}, {'id': 10309, 'name': 'sanity'}, {'id': 12332, 'name': 'apocalypse'}]",3099314,0,0,2,Drama Thriller,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,1,1,1,1,1,1,0,1,1,1,0,1,0,0,4,1,3,0,1,1,1,1,1,0,0,0
1262,0,,tt1964624,fr,Dans la maison,"A sixteen-year-old boy insinuates himself into the house of a fellow student from his literature class and writes about it in essays for his French teacher. Faced with this gifted and unusual pupil, the teacher rediscovers his enthusiasm for his work, but the boy‚Äôs intrusion will unleash a series of uncontrollable events.",9.617662,/4qAnWMNKUadx10jlCrkRAAuT4bN.jpg,9/26/12,105.0,Released,There's always a way in,In the House,"[{'id': 6270, 'name': 'high school'}, {'id': 10049, 'name': 'teen angst'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10508, 'name': 'teacher'}, {'id': 10873, 'name': 'school'}, {'id': 13028, 'name': 'writer'}, {'id': 13130, 'name': 'teenager'}, {'id': 41355, 'name': 'teacher student relationship'}, {'id': 158718, 'name': 'lgbt'}, {'id': 174984, 'name': 'homework'}]",11879046,0,0,4,Comedy Drama Mystery Thriller,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,1,2,5,3,1,0,1,0,3,0,0
1263,5000000,,tt0107819,en,Philadelphia Experiment II,"It is several years after the events of the first movie, and David Herdeg (the survivor of the Philadelphia Experiment from the first film) and Allison (the woman from 1984 he fell in love with) have married and have a child. David awakes, in agony, to a changed world. Germany won World War II and the United States is now about to mark 50 years as a Nazi conquest.",1.155075,/aiBw5cbgFwvLjJUzi90gnaYhRVB.jpg,11/12/93,97.0,Released,They cut a hole through time,Philadelphia Experiment II,"[{'id': 4379, 'name': 'time travel'}, {'id': 178913, 'name': 'philadelphia experiment'}]",2970,The Philadelphia Experiment - Collezione,1,1,Science Fiction,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,2,0,1,2,1,1,0,1,1,1,0,0,0,0,0,3,3,2,2,5,0,0,1,1,0,0,0
1264,15000000,http://www.atlasshruggedpart1.com/,tt0480239,en,Atlas Shrugged Part I,"A powerful railroad executive, Dagny Taggart, struggles to keep her business alive while society is crumbling around her. Based on the 1957 novel by Ayn Rand.",3.4949,/o9j1K7N68DrSqQAvda086TjsSNp.jpg,4/14/11,97.0,Released,Who is John Galt?,Atlas Shrugged Part I,"[{'id': 2832, 'name': 'recession'}, {'id': 4112, 'name': 'strike'}, {'id': 6217, 'name': 'coercion'}, {'id': 12094, 'name': 'business'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 33452, 'name': 'trilogy'}, {'id': 33728, 'name': 'force'}, {'id': 173299, 'name': 'ayn rand'}]",4627375,Atlas Shrugged Collection,1,4,Drama Mystery Science Fiction Thriller,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
1265,60000000,http://www.soloistmovie.com,tt0821642,en,The Soloist,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",11.328316000000001,/ehxoDpnELNAJACoS9ENUuR0ffGY.jpg,4/24/09,109.0,Released,Life has a mind of its own,The Soloist,"[{'id': 918, 'name': 'newspaper'}, {'id': 3536, 'name': 'cello'}, {'id': 4344, 'name': 'musical'}, {'id': 4721, 'name': 'violin'}, {'id': 12670, 'name': 'los angeles'}]",31720158,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,7,4,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,6,2,3,0,2,3,2,2,1,0,0,0
1266,0,http://www.montereymedia.com/likesundaylikerain/,tt3104818,en,"Like Sunday, Like Rain",A struggling musician becomes a 12-year-old musical prodigy's guardian for a summer.,3.5243269999999995,/tkipMV1Bw0S7HJY8cdVzX1Z5VGS.jpg,3/1/14,104.0,Released,Some gifts come in extraordinary packages.,"Like Sunday, Like Rain","[{'id': 4117, 'name': 'au pair'}, {'id': 6054, 'name': 'friendship'}, {'id': 14512, 'name': 'new york city'}, {'id': 228041, 'name': 'prodigy'}]",28208,0,0,2,Drama Music,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0
1267,16000000,http://movies.warnerbros.com/pk3/,tt0235679,ja,Pokémon 3: The Movie,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",10.264597,/5ILjS6XB5deiHop8SXPsYxXWVPE.jpg,7/8/00,93.0,Released,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,"[{'id': 1262, 'name': 'mountain'}, {'id': 2802, 'name': 'mountain village'}, {'id': 6054, 'name': 'friendship'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11336, 'name': 'young boy'}, {'id': 11451, 'name': 'pok√©mon'}, {'id': 12392, 'name': 'best friend'}, {'id': 14955, 'name': 'fighting'}, {'id': 41645, 'name': 'based on video game'}, {'id': 201952, 'name': 'pikachu'}, {'id': 210024, 'name': 'anime'}]",68411275,Pokémon Collection,1,5,Action Adventure Animation Family Fantasy,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
1268,7000000,,tt1106860,en,Ca$h,"A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence ‚Äì all in the name of money.",9.107828999999999,/xpYi0GEADQWKHCPrhQtkqjrZm7O.jpg,1/1/10,108.0,Released,,Ca$h,"[{'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}]",46488,0,0,3,Comedy Crime Thriller,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,0,1,0,0,2,2,1,0,1,0,1,1,0,0,4,1,2,0,1,0,2,1,0,0,0,0
1269,10000000,,tt0127723,en,Can't Hardly Wait,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",6.426937000000001,/4lNoWkbuqJFZC19geEpnEbGBxNU.jpg,6/12/98,100.0,Released,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,"[{'id': 567, 'name': 'alcohol'}, {'id': 802, 'name': 'regret'}, {'id': 1013, 'name': 'homophobia'}, {'id': 2135, 'name': 'radio'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 3452, 'name': 'love letter'}, {'id': 3616, 'name': 'college'}, {'id': 3687, 'name': 'graduation'}, {'id': 4044, 'name': 'groupie'}, {'id': 4328, 'name': 'costume'}, {'id': 5801, 'name': 'nerd'}, {'id': 6270, 'name': 'high school'}, {'id': 8508, 'name': 'party'}, {'id': 9713, 'name': 'friends'}, {'id': 13043, 'name': 'dating'}, {'id': 14602, 'name': 'break-up'}, {'id': 18001, 'name': 'rock band'}, {'id': 33922, 'name': 'pop music'}, {'id': 155791, 'name': 'american football player'}, {'id': 164500, 'name': 'infatuation'}, {'id': 164615, 'name': 'washed up star'}, {'id': 167982, 'name': 'unlikely friendship'}, {'id': 171556, 'name': 'social outcast'}, {'id': 187056, 'name': 'woman director'}, {'id': 197083, 'name': 'jocks'}, {'id': 197084, 'name': 'having fun'}, {'id': 197088, 'name': 'revenge plot'}]",25605015,0,0,3,Comedy Drama Romance,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,2,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0
1270,802000,,tt0034746,en,For Me and My Gal,"Set during WW I, Palmer and Hayden team up as vaudeville artists. Harry Palmer deliberately injures his hand to avoid being drafted to the army. Later, he makes up for this. WW I patriotism for a WW II audience, very sentimental, great musical episodes and songs.",6.165341000000001,/t5dRNV7Oqgwl4OaJbkn793WwctU.jpg,10/21/42,104.0,Released,She's a Yankee Doodle Girlie !,For Me and My Gal,"[{'id': 2504, 'name': 'world war i'}, {'id': 4344, 'name': 'musical'}]",4371000,0,0,3,Drama Music Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0
1271,260000000,http://movies.disney.com/john-carter,tt0401729,en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",14.670353,/4QDBNt9PmxqUH4Ab2R5xKWqzXiQ.jpg,3/7/12,132.0,Released,"Lost in our world, found in another.",John Carter,"[{'id': 818, 'name': 'based on novel'}, {'id': 839, 'name': 'mars'}, {'id': 1456, 'name': 'medallion'}, {'id': 3801, 'name': 'space travel'}, {'id': 7376, 'name': 'princess'}, {'id': 9951, 'name': 'alien'}, {'id': 10028, 'name': 'steampunk'}, {'id': 10539, 'name': 'martian'}, {'id': 10685, 'name': 'escape'}, {'id': 161511, 'name': 'edgar rice burroughs'}, {'id': 163252, 'name': 'alien race'}, {'id': 179102, 'name': 'superhuman strength'}, {'id': 190320, 'name': 'mars civilization'}, {'id': 195446, 'name': 'sword and planet'}, {'id': 207928, 'name': '19th century'}, {'id': 209714, 'name': '3d'}]",284139100,0,0,3,Action Adventure Science Fiction,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5,25,3,0,1,3,1,2,1,0,7,1,1,0,1,16,3,15,14,28,13,4,33,9,5,4,5,2,0
1272,120000,,tt0120467,en,Vulgar,"Vulgar is about a man who is a childrens clown but has not been getting much luck lately. He lives in a cheap apartment wich he can't even afford. Bums are constantly sleeping in his run down car and crashing on his lawn.He has a nagging mother who lives in a nursing home, and his best friend is a moocher.One day he comes up with the idea to become a bachelor clown.",1.62632,/aw6iLw30lhkCONZWY0RnrJIxozj.jpg,9/13/00,87.0,Released,Everyone loves a clown... some more than others.,Vulgar,{},14904,0,0,4,Crime Drama Horror Thriller,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1273,6000000,,tt0058331,en,Mary Poppins,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",15.11549,/oPXf92g2gjlPqduj6vRH9yvh0Yb.jpg,8/27/64,139.0,Released,It's supercalifragilisticexpialidocious!,Mary Poppins,"[{'id': 212, 'name': 'london england'}, {'id': 246, 'name': 'dancing'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 974, 'name': 'bank'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1505, 'name': 'famous score'}, {'id': 2246, 'name': 'confidence'}, {'id': 2341, 'name': 'nanny'}, {'id': 2342, 'name': 'laughing'}, {'id': 2343, 'name': 'magic'}, {'id': 2344, 'name': 'chimney sweeper'}, {'id': 4344, 'name': 'musical'}, {'id': 209220, 'name': 'live action and animation'}]",102272727,0,0,3,Comedy Family Fantasy,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,2,0,1,2,1,0,1,2,2,0,0,0,0,0,0,2,2,2,0,3,0,1,1,1,4,0,0
1274,13000000,,tt0250224,en,Crazy/Beautiful,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.",6.236729,/15rhm6ae5lQJgil73h1EtgVML42.jpg,6/29/01,99.0,Released,When it's real. When it's right. Don't let anything stand in your way.,Crazy/Beautiful,"[{'id': 725, 'name': 'lovesickness'}, {'id': 931, 'name': 'jealousy'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2630, 'name': 'cutting the cord'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 5091, 'name': 'kiss'}, {'id': 9986, 'name': 'crush'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 14534, 'name': 'relationship'}, {'id': 156455, 'name': 'unhappiness'}]",16929123,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,3,1,1,2,1,2,1,1,1,1,1,0,1,0,0,7,3,3,1,2,1,1,2,2,0,0,0
1275,25000000,,tt0086993,en,The Bounty,"The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.",7.492912,/hXFXIc6F4NXI5emWCKcUwqEPjIZ.jpg,5/4/84,132.0,Released,"After 200 years, the truth behind the legend.",The Bounty,"[{'id': 293, 'name': 'female nudity'}, {'id': 911, 'name': 'exotic island'}, {'id': 1860, 'name': 'mutiny'}, {'id': 1889, 'name': 'lake'}, {'id': 2483, 'name': 'nudity'}, {'id': 3180, 'name': 'sailing'}, {'id': 3799, 'name': 'ship'}, {'id': 4414, 'name': 'adventure'}, {'id': 6611, 'name': 'tahiti'}, {'id': 9826, 'name': 'murder'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 33760, 'name': 'great barrier reef'}, {'id': 41599, 'name': 'sailor'}, {'id': 47972, 'name': 'native peoples'}, {'id': 168683, 'name': 'storm at sea'}, {'id': 170335, 'name': 'whipping'}, {'id': 184418, 'name': 'british sailor'}, {'id': 185722, 'name': 'based on true events'}, {'id': 214789, 'name': 'fiji'}]",8613462,0,0,3,Action Drama History,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,3,1,4,1,2,3,1,1,1,0,0,0
